"P55.9";"Yenidoðanýn hemolitik hastalýðý, tanýmlanmamýþ";;;;;;;"4";;;
"P56";"Hidrops fetalis, hemolitik hastalýða baðlý";;;;;;;"3";;;
"P56.0";"Hidrops fetalis, izoimmünizasyona baðlý";;;;;;;"4";;;
"P56.9";"Hidrops fetalis diðer ve tanýmlanmamýþ hemolitik hastalýklara baðlý";;;;;;;"4";;;
"P57";"Kernikterus";;;;;;;"3";;;
"P57.0";"Kernikterus, izoimmünizasyona baðlý";;;;;;;"4";;;
"P57.8";"Kernikterus, diðer tanýmlanmýþ";;;;;;;"4";;;
"P57.9";"Kernikterus, tanýmlanmamýþ";;;;;;;"4";;;
"P58";"Yenidoðan sarýlýklarý, diðer aþýrý hemolize baðlý";;;;;;;"3";;;
"P58.0";"Yenidoðan sarýlýðý, ezilmeye baðlý";;;;;;;"4";;;
"P58.1";"Yenidoðan sarýlýðý, kanamaya baðlý";;;;;;;"4";;;
"P58.2";"Yenidoðan sarýlýðý, enfeksiyona baðlý";;;;;;;"4";;;
"P58.3";"Yenidoðan sarýlýðý, polistemiye baðlý";;;;;;;"4";;;
"P58.4";"Yenidoðan sarýlýðý, anneden geçen veya yenidoðana verilen ilaç ve toksinlere baðlý";;;;;;;"4";;;
"P58.5";"Yenidoðan sarýlýðý, yutulan maternal kana baðlý";;;;;;;"4";;;
"P58.8";"Yenidoðan sarýlýðý, diðer tanýmlanmýþ aþýrý hemolizden dolayý";;;;;;;"4";;;
"P58.9";"Yenidoðan sarýlýðý, aþýrý hemolize baðlý, tanýmlanmamýþ";;;;;;;"4";;;
"P59";"Yenidoðan sarýlýðý, diðer ve tanýmlanmamýþ nedenlere baðlý";;;;;;;"3";;;
"P59.0";"Yenidoðan sarýlýðý, preterm doðumla birlikte olan";;;;;;;"4";;;
"P59.1";"Koyulaþmýþ safra sendromu";;;;;;;"4";;;
"P59.2";"Yenidoðan sarýlýðý, diðer ve tanýmlanmamýþ hepatoselüler hasardan";;;;;;;"4";;;
"P59.3";"Yenidoðan sarýlýðý, anne sütü inhibitörlerine baðlý";;;;;;;"4";;;
"P59.8";"Yenidoðan sarýlýðý, diðer tanýmlanmýþ sebeplere baðlý";;;;;;;"4";;;
"P59.9";"Yenidoðan sarýlýðý, tanýmlanmamýþ";;;;;;;"4";;;
"P60";"Fetüs ve yenidoðanýn dissemine intravasküler koagülasyonu";;;;;;;"3";;;
"P61";"Perinatal diðer hematolojik bozukluklar";;;;;;;"3";;;
"P61.0";"Geçici yenidoðan trombositopenisi";;;;;;;"4";;;
"P61.1";"Polistemia neonatorum";;;;;;;"4";;;
"P61.2";"Prematürite anemisi";;;;;;;"4";;;
"P61.3";"Fetal kan kaybýna baðlý konjenital anemi";;;;;;;"4";;;
"P61.4";"Konjenital diðer anemiler, baþka yerde sýnýflanmamýþ";;;;;;;"4";;;
"P61.5";"Geçici yenidoðan nötropenisi";;;;;;;"4";;;
"P61.6";"Koagülasyonun diðer geçici neonatal bozukluklarý";;;;;;;"4";;;
"P61.8";"Perinatal hematolojik bozukluklar, diðer, tanýmlanmýþ";;;;;;;"4";;;
"P61.9";"Perinatal hematolojik bozukluk, tanýmlanmamýþ";;;;;;;"4";;;
"P70";"Yenidoðan ve fetüse özel karbonhidrat metabolizmasýnýn geçici bozukluklarý,";;;;;;;"3";;;
"P70.0";"Gestasyonel diyabetli anne çocuðu sendromu";;;;;;;"4";;;
"P70.1";"Diyabetik anne çocuðu sendromu";;;;;;;"4";;;
"P70.2";"Yenidoðanýn diyabetes mellitüsü";;;;;;;"4";;;
"P70.3";"Ýatrojenik neonatal hipoglisemi";;;;;;;"4";;;
"P70.4";"Yenidoðan hipoglisemileri, diðer";;;;;;;"4";;;
"P70.8";"Fetüs ve yenidoðanýn karbonhidrat metabolizmasýnýn diðer geçici bozukluklarý";;;;;;;"4";;;
"P70.9";"Fetüs ve yenidoðanýn geçici karbonhidrat metabolizma bozukluðu, tanýmlanmamýþ";;;;;;;"4";;;
"P71";"Yenidoðanýn kalsiyum ve magnezyum metabolizmasýnýn geçici  bozukluklarý";;;;;;;"3";;;
"P71.0";"Yenidoðan inek sütü hipokalsemisi";;;;;;;"4";;;
"P71.1";"Yenidoðan hipokalsemileri, diðer";;;;;;;"4";;;
"P71.2";"Yenidoðan hipomagnezemisi";;;;;;;"4";;;
"P71.3";"Yenidoðan tetanisi, kalsiyum veya magnezyum eksikliði olmadan";;;;;;;"4";;;
"P71.4";"Geçici yenidoðan hipoparatiroidizmi";;;;;;;"4";;;
"P71.8";"Kalsiyum ve magnezyum metabolizmasýnýn diðer geçici yenidoðan bozukluklarý";;;;;;;"4";;;
"P71.9";"Kalsiyum ve magnezyum metabolizmasýnýn geçici yenidoðan bozukluðu, tanýmlanmamýþ";;;;;;;"4";;;
"P72";"Yenidoðanýn geçici diðer endokrin bozukluklarý";;;;;;;"3";;;
"P72.0";"Yenidoðan guatrý, baþka yerde sýnýflanmamýþ";;;;;;;"4";;;
"P72.1";"Geçici yenidoðan hipertiroidizmi";;;;;;;"4";;;
"P72.2";"Yenidoðanýn tiroid fonksiyonunun diðer geçici bozukluklarý, baþka yerde sýnýflanmamýþ";;;;;;;"4";;;
"P72.8";"Geçici yenidoðan endokrin bozukluklarý diðer, tanýmlanmýþ";;;;;;;"4";;;
"P72.9";"Geçici yenidoðan endokrin bozukluðu, tanýmlanmamýþ";;;;;;;"4";;;
"P74";"Yenidoðanýn geçici diðer elektrolit ve metabolizma bozukluklarý";;;;;;;"3";;;
"P74.0";"Yenidoðanýn geç metabolik asidozu";;;;;;;"4";;;
"P74.1";"Yenidoðanýn dehidratasyonu";;;;;;;"4";;;
"P74.2";"Yenidoðanýn sodyum dengesi bozukluðu";;;;;;;"4";;;
"P74.3";"Yenidoðanýn potasyum dengesi bozukluðu";;;;;;;"4";;;
"P74.4";"Yenidoðanýn diðer geçici elektrolit bozukluklarý";;;;;;;"4";;;
"P74.5";"Yenidoðanýn geçici tirozinemisi";;;;;;;"4";;;
"P74.8";"Yenidoðanýn diðer geçici metabolik bozukluklarý";;;;;;;"4";;;
"P74.9";"Yenidoðanýn geçici metabolik bozukluðu, tanýmlanmamýþ";;;;;;;"4";;;
"P75*";"Mekonyum ileusu, kistik fibrozisde (E84.1†)";;;;;;;"4";;;
"P76";"Yenidoðanýn diðer barsak obstrüksiyonu";;;;;;;"3";;;
"P76.0";"Mekonyum týkaç sendromu";;;;;;;"4";;;
"P76.1";"Yenidoðanýn geçici ileusu";;;;;;;"4";;;
"P76.2";"Koyulaþmýþ sütten dolayý barsak obstrüksiyon";;;;;;;"4";;;
"P76.8";"Yenidoðanýn diðer tanýmlanmýþ barsak obstrüksiyonu";;;;;;;"4";;;
"P76.9";"Yenidoðanýn barsak obstrüksiyonu, tanýmlanmamýþ";;;;;;;"4";;;
"P77";"Fetüs ve yenidoðanýn nekrotizan enterokoliti";;;;;;;"3";;;
"P78";"Perinatal diðer sindirim sistemi bozukluklarý";;;;;;;"3";;;
"P78.0";"Perinatal barsak perforasyonu";;;;;;;"4";;;
"P78.1";"Yenidoðan peritoniti, diðer";;;;;;;"4";;;
"P78.2";"Yutulan anne kanýna baðlý yenidoðan hematemez ve melenasý";;;;;;;"4";;;
"P78.3";"Enfektif olmayan yenidoðan diyaresi";;;;;;;"4";;;
"P78.8";"Perinatal sindirim sistemi bozukluklarý diðer, tanýmlanmýþ";;;;;;;"4";;;
"P78.9";"Perinatal sindirim sistemi bozukluðu, tanýmlanmamýþ";;;;;;;"4";;;
"P80";"Yenidoðan hipotermisi";;;;;;;"3";;;
"P80.0";"Soðuk yaralanmasý sendromu";;;;;;;"4";;;
"P80.8";"Yenidoðan hipotermisi, diðer";;;;;;;"4";;;
"P80.9";"Yenidoðan hipotermisi, tanýmlanmamýþ";;;;;;;"4";;;
"P81";"Yenidoðanýn ýsý regülasyonunun diðer bozukluklarý";;;;;;;"3";;;
"P81.0";"Yenidoðanýn çevresel hipertermisi";;;;;;;"4";;;
"P81.8";"Yenidoðan ýsý regülasyonunun diðer tanýmlanmýþ bozukluklarý";;;;;;;"4";;;
"P81.9";"Yenidoðan ýsý regülasyonunun bozukluðu, tanýmlanmamýþ";;;;;;;"4";;;
"P83";"Fetüs ve yenidoðana özel diðer deri durumlarý";;;;;;;"3";;;
"P83.0";"Sklerema neonatorum";;;;;;;"4";;;
"P83.1";"Neonatal eritema toksikum";;;;;;;"4";;;
"P83.2";"Hemolitik hastalýða baðlý olmayan hidrops fetalis";;;;;;;"4";;;
"P83.3";"Fetüs ve yenidoðana özel diðer ve tanýmlanmamýþ ödem";;;;;;;"4";;;
"P83.4";"Yenidoðanýn meme þiþmesi";;;;;;;"4";;;
"P83.5";"Konjenital hidrosel";;;;;;;"4";;;
"P83.6";"Yenidoðanýn umbilikal polipi";;;;;;;"4";;;
"P83.8";"Fetüs ve yenidoðana özel derinin diðer tanýmlanmýþ durumlarý";;;;;;;"4";;;
"P83.9";"Fetüs ve yenidoðana özel cilt ekleri bozukluklarý, tanýmlanmamýþ";;;;;;;"4";;;
"P90";"Yenidoðan konvülziyonu";;;;;;;"3";;;
"P91";"Serebral durumunun diðer bozukluklarý, yenidoðan";;;;;;;"3";;;
"P91.0";"Yenidoðanda serebral iskemi";;;;;;;"4";;;
"P91.1";"Yenidoðanýn kazanýlmýþ periventriküler kistleri";;;;;;;"4";;;
"P91.2";"Yenidoðanýn serebral lökomalazisi";;;;;;;"4";;;
"P91.3";"Yenidoðanýn serebral irritabilitesi";;;;;;;"4";;;
"P91.4";"Yenidoðanýn serebral depresyonu";;;;;;;"4";;;
"P91.5";"Yenidoðanda koma";;;;;;;"4";;;
"P91.6";"Yenidoðanda hipoksik iskemik ansefalopati";;;;;;;"4";;;
"P91.8";"Yenidoðan serebral durumunun diðer tanýmlanmýþ bozukluklarý";;;;;;;"4";;;
"P91.9";"Yenidoðan serebral durumunun bozukluðu, tanýmlanmamýþ";;;;;;;"4";;;
"P92";"Yenidoðanýn beslenme problemleri";;;;;;;"3";;;
"P92.0";"Yenidoðanda kusma";;;;;;;"4";;;
"P92.1";"Yenidoðanda regürjitasyon ve ruminasyon";;;;;;;"4";;;
"P92.2";"Yenidoðanýn yavaþ beslenmesi";;;;;;;"4";;;
"P92.3";"Yenidoðanýn eksik beslenmesi";;;;;;;"4";;;
"P92.4";"Yenidoðanýn aþýrý beslenmesi";;;;;;;"4";;;
"P92.5";"Yenidoðanýn meme emmesinde güçlük";;;;;;;"4";;;
"P92.8";"Yenidoðanýn diðer beslenme problemleri";;;;;;;"4";;;
"P92.9";"Yenidoðanýn beslenme problemi, tanýmlanmamýþ";;;;;;;"4";;;
"P93";"Fetüs ve yenidoðana verilen ilaçlara baðlý reaksiyon ve entoksikasyonlar";;;;;;;"3";;;
"P94";"Yenidoðan kas tonusu bozukluklarý";;;;;;;"3";;;
"P94.0";"Geçici yenidoðan miyastenia gravisi";;;;;;;"4";;;
"P94.1";"Konjenital hipertoni";;;;;;;"4";;;
"P94.2";"Konjenital hipotoni";;;;;;;"4";;;
"P94.8";"Yenidoðan kas tonusunun diðer bozukluklarý";;;;;;;"4";;;
"P94.9";"Yenidoðan kas tonusunun bozukluðu, tanýmlanmamýþ";;;;;;;"4";;;
"P95";"Bebek ölümü, tanýmlanmamýþ nedene baðlý";;;;;;;"3";;;
"P96";"Perinatal dönemden kaynaklanan diðer durumlar";;;;;;;"3";;;
"P96.0";"Konjenital böbrek yetmezliði";;;;;;;"4";;;
"P96.1";"Annenin ilaç baðýmlýlýðýna baðlý yenidoðanýn yokluk semptomlarý";;;;;;;"4";;;
"P96.2";"Bebeðe verilen terapotik ilaçlara baðlý yoksunluk semptomlarý";;;;;;;"4";;;
"P96.3";"Yenidoðanýn geniþ kranial sütürleri";;;;;;;"4";;;
"P96.4";"Gebeliðin sonlandýrýlmasý, fetüs ve yenidoðan";;;;;;;"4";;;
"P96.5";"Ýntrauterin giriþimlerin komplikasyonlarý, baþka yerde sýnýflanmamýþ";;;;;;;"4";;;
"P96.8";"Perinatal dönemden kaynaklanan diðer tanýmlanmýþ durumlar";;;;;;;"4";;;
"P96.9";"Perinatal dönemden kaynaklanan durum, tanýmlanmamýþ";;;;;;;"4";;;
"Q00";"Anensefali ve benzer malformasyonlar";;;;;;;"3";;;
"Q00.0";"Anensefali";;;;;;;"4";;;
"Q00.1";"Kranioraþiþizis";;;;;;;"4";;;
"Q00.2";"Ýniensefali";;;;;;;"4";;;
"Q01";"Ensefalosel";;;;;;;"3";;;
"Q01.0";"Frontal ensefalosel";;;;;;;"4";;;
"Q01.1";"Nazofrontal ensefalosel";;;;;;;"4";;;
"Q01.2";"Oksipital ensefalosel";;;;;;;"4";;;
"Q01.8";"Ensefalosel, diðer yerlerin";;;;;;;"4";;;
"Q01.9";"Ensefalosel, tanýmlanmamýþ";;;;;;;"4";;;
"Q02";"Mikrosefali";;;;;;;"3";;;
"Q03";"Konjenital hidrosefali";;;;;;;"3";;;
"Q03.0";"Akuaduktus silvii malformasyonlarý";;;;;;;"4";;;
"Q03.1";"Magendie ve Luschka deliklerinin atrezisi";;;;;;;"4";;;
"Q03.8";"Konjenital diðer hidrosefaliler";;;;;;;"4";;;
"Q03.9";"Konjenital hidrosefali, tanýmlanmamýþ";;;;;;;"4";;;
"Q04";"Beynin diðer konjenital malformasyonlarý";;;;;;;"3";;;
"Q04.0";"Korpus kallozumun konjenital malformasyonlarý";;;;;;;"4";;;
"Q04.1";"Arinensefali";;;;;;;"4";;;
"Q04.2";"Holoprosensefali";;;;;;;"4";;;
"Q04.3";"Beyinde eksilme ile karakterize diðer deformiteler";;;;;;;"4";;;
"Q04.4";"Septo-optik displazi";;;;;;;"4";;;
"Q04.5";"Megalensefali";;;;;;;"4";;;
"Q04.6";"Konjenital serebral kist";;;;;;;"4";;;
"Q04.8";"Beynin diðer tanýmlanmýþ konjenital malformasyonlarý";;;;;;;"4";;;
"Q04.9";"Beynin konjenital malformasyonlarý, tanýmlanmamýþ";;;;;;;"4";;;
"Q05";"Spina bifida";;;;;;;"3";;;
"Q05.0";"Servikal spina bifida, hidrosefali ile";;;;;;;"4";;;
"Q05.1";"Torasik spina bifida, hidrosefali ile";;;;;;;"4";;;
"Q05.2";"Lomber spina bifida, hidrosefali ile";;;;;;;"4";;;
"Q05.3";"Sakral spina bifida, hidrosefali ile";;;;;;;"4";;;
"Q05.4";"Spina bifida tanýmlanmamýþ, hidrosefali ile";;;;;;;"4";;;
"Q05.5";"Servikal spina bifida, hidrosefali olmadan";;;;;;;"4";;;
"Q05.6";"Torasik spina bifida, hidrosefali olmadan";;;;;;;"4";;;
"Q05.7";"Lomber spina bifida, hidrosefali olmadan";;;;;;;"4";;;
"Q05.8";"Sakral spina bifida, hidrosefali olmadan";;;;;;;"4";;;
"Q05.9";"Spina bifida, tanýmlanmamýþ";;;;;;;"4";;;
"Q06";"Spinal kordun diðer konjenital malformasyonlarý";;;;;;;"3";;;
"Q06.0";"Amiyelia";;;;;;;"4";;;
"Q06.1";"Spinal kord hipoplazi ve displazisi";;;;;;;"4";;;
"Q06.2";"Diastematomyeli";;;;;;;"4";;;
"Q06.3";"Konjenital kauda ekuina malformasyonu, diðer";;;;;;;"4";;;
"Q06.4";"Hidromyeli";;;;;;;"4";;;
"Q06.8";"Spinal kordun diðer tanýmlanmýþ konjenital malformasyonlarý";;;;;;;"4";;;
"Q06.9";"Spinal kordun konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q07";"Sinir sisteminin diðer konjenital malformasyonlarý";;;;;;;"3";;;
"Q07.0";"Arnold-Chiari sendromu";;;;;;;"4";;;
"Q07.8";"Sinir sisteminin diðer tanýmlanmýþ konjenital malformasyonlarý";;;;;;;"4";;;
"Q07.9";"Sinir sisteminin konjenital malformasyonlarý, tanýmlanmamýþ";;;;;;;"4";;;
"Q10";"Göz kapaðý, lakrimal sistem ve orbita konjenital malformasyonlarý";;;;;;;"3";;;
"Q10.0";"Konjenital ptozis";;;;;;;"4";;;
"Q10.1";"Konjenital ektropiyon";;;;;;;"4";;;
"Q10.2";"Konjenital entropiyon";;;;;;;"4";;;
"Q10.3";"Göz kapaðýnýn diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q10.4";"Lakrimal sistemin yokluðu veya agenezisi";;;;;;;"4";;;
"Q10.5";"Lakrimal kanalýn konjenital stenoz ve striktürü";;;;;;;"4";;;
"Q10.6";"Lakrimal sistemin diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q10.7";"Orbitanýn konjenital malformasyonu";;;;;;;"4";;;
"Q11";"Anoftalmi, mikroftalmi ve makroftalmi";;;;;;;"3";;;
"Q11.0";"Kistik göz küresi";;;;;;;"4";;;
"Q11.1";"Anoftalmiler, diðer";;;;;;;"4";;;
"Q11.2";"Mikroftalmi";;;;;;;"4";;;
"Q11.3";"Makroftalmi";;;;;;;"4";;;
"Q12";"Konjenital lens malformasyonu";;;;;;;"3";;;
"Q12.0";"Konjenital katarakt";;;;;;;"4";;;
"Q12.1";"Konjenital lens sublüksasyonu";;;;;;;"4";;;
"Q12.2";"Lens kolobomu";;;;;;;"4";;;
"Q12.3";"Konjenital afaki";;;;;;;"4";;;
"Q12.4";"Sferofaki";;;;;;;"4";;;
"Q12.8";"Konjenital lens malformasyonlarý, diðer";;;;;;;"4";;;
"Q12.9";"Konjenital lens malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q13";"Göz ön segmentinin konjenital malformasyonlarý";;;;;;;"3";;;
"Q13.0";"Ýris kolobomu";;;;;;;"4";;;
"Q13.1";"Ýris yokluðu";;;;;;;"4";;;
"Q13.2";"Ýrisin diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q13.3";"Konjenital korneal opasite";;;;;;;"4";;;
"Q13.4";"Konjenital korneal diðer malformasyonlar";;;;;;;"4";;;
"Q13.5";"Mavi sklera";;;;;;;"4";;;
"Q13.8";"Göz ön segmentinin diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q13.9";"Göz ön segmentinin konjenital malformasyonlarý, tanýmlanmamýþ";;;;;;;"4";;;
"Q14";"Göz arka segmentinin konjenital malformasyonlarý";;;;;;;"3";;;
"Q14.0";"Vitreus humorun konjenital malformasyonlarý";;;;;;;"4";;;
"Q14.1";"Retinanýn konjenital malformasyonlarý";;;;;;;"4";;;
"Q14.2";"Optik diskin konjenital malformasyonlarý";;;;;;;"4";;;
"Q14.3";"Koroidin konjenital malformasyonlarý";;;;;;;"4";;;
"Q14.8";"Göz arka segmentinin diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q14.9";"Göz arka segmentinin konjenital malformasyonlarý, tanýmlanmamýþ";;;;;;;"4";;;
"Q15";"Gözün diðer konjenital malformasyonlarý";;;;;;;"3";;;
"Q15.0";"Konjenital glokom";;;;;;;"4";;;
"Q15.8";"Gözün diðer tanýmlanmýþ konjenital malformasyonlarý";;;;;;;"4";;;
"Q15.9";"Gözün konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q16";"Kulaðýn konjenital malformasyonlarý, iþitme azlýðý yapan";;;;;;;"3";;;
"Q16.0";"Konjenital aurikul yokluðu (kulak)";;;;;;;"4";;;
"Q16.1";"Dýþ kulak yolunun konjenital yokluðu, atrezisi ve striktürü";;;;;;;"4";;;
"Q16.2";"Östaki tüpünün yokluðu";;;;;;;"4";;;
"Q16.3";"Kulak kemikçiklerinin konjenital malformasyonu";;;;;;;"4";;;
"Q16.4";"Orta kulaðýn diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q16.5";"Ýç kulaðýn konjenital malformasyonu";;;;;;;"4";;;
"Q16.9";"Kulaðýn konjenital malformasyonu iþitme azlýðý yapan, tanýmlanmamýþ";;;;;;;"4";;;
"Q17";"Kulaðýn diðer konjenital malformasyonlarý";;;;;;;"3";;;
"Q17.0";"Aksesuar aurikül";;;;;;;"4";;;
"Q17.1";"Makrotia";;;;;;;"4";;;
"Q17.2";"Mikrotia";;;;;;;"4";;;
"Q17.3";"Kötü þekilli diðer kulak";;;;;;;"4";;;
"Q17.4";"Kötü yerleþimli kulak";;;;;;;"4";;;
"Q17.5";"Belirgin kulak";;;;;;;"4";;;
"Q17.8";"Kulaðýn diðer tanýmlanmýþ konjenital malformasyonlarý";;;;;;;"4";;;
"Q17.9";"Kulaðýn konjenital malformasyonu";;;;;;;"4";;;
"Q18";"Yüz ve boynun diðer konjenital malformasyonlarý";;;;;;;"3";;;
"Q18.0";"Brankial yarýðýn sinüs, fistül ve kisti";;;;;;;"4";;;
"Q18.1";"Preauriküler sinüs ve kist";;;;;;;"4";;;
"Q18.2";"Brankial yarýðýn diðer malformasyonlarý";;;;;;;"4";;;
"Q18.3";"Boyun perdesi";;;;;;;"4";;;
"Q18.4";"Makrostomi";;;;;;;"4";;;
"Q18.5";"Mikrostomi";;;;;;;"4";;;
"Q18.6";"Makroþeli";;;;;;;"4";;;
"Q18.7";"Mikroþeli";;;;;;;"4";;;
"Q18.8";"Yüz ve boynun diðer tanýmlanmýþ konjenital malformasyonlarý";;;;;;;"4";;;
"Q18.9";"Yüz ve boynun konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q20";"Kalp odacýklarý ve baðlantýlarýnýn konjenital malformasyonlarý";;;;;;;"3";;;
"Q20.0";"Ortak arteriyel turunkus";;;;;;;"4";;;
"Q20.1";"Çift çýkýþlý sað ventrikül";;;;;;;"4";;;
"Q20.2";"Çift çýkýþlý sol ventrikül";;;;;;;"4";;;
"Q20.3";"Diskordan ventriküloarteryel baðlantý";;;;;;;"4";;;
"Q20.4";"Çift giriþli ventrikül";;;;;;;"4";;;
"Q20.5";"Diskordan artrioventriküler baðlantý";;;;;;;"4";;;
"Q20.6";"Atrial appendikslerin izomerizmi";;;;;;;"4";;;
"Q20.8";"Kalp odacýklarý ve baðlantýlarýnýn diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q20.9";"Kalp odacýklarý ve baðlantýlarýnýn konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q21";"Kardiak septanýn konjenital malformasyonlarý";;;;;;;"3";;;
"Q21.0";"Ventriküler septal defekt";;;;;;;"4";;;
"Q21.1";"Atrial septal defekt";;;;;;;"4";;;
"Q21.2";"Atrioventriküler septal defekt";;;;;;;"4";;;
"Q21.3";"Fallot tetralojisi";;;;;;;"4";;;
"Q21.4";"Aortopulmoner septal defekt";;;;;;;"4";;;
"Q21.8";"Kardiak septanýn diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q21.9";"Kardiak septum konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q22";"Pulmoner ve trikuspid kapaklarýn konjenital malformasyonlarý";;;;;;;"3";;;
"Q22.0";"Pulmoner kapak atrezisi";;;;;;;"4";;;
"Q22.1";"Konjenital pulmoner kapak stenozu";;;;;;;"4";;;
"Q22.2";"Konjenital pulmoner kapak yetersizliði";;;;;;;"4";;;
"Q22.3";"Pulmoner kapaðýn diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q22.4";"Konjenital triküspid stenoz";;;;;;;"4";;;
"Q22.5";"Ebstein anomalisi";;;;;;;"4";;;
"Q22.6";"Hipoplastik sað kalp sendromu";;;;;;;"4";;;
"Q22.8";"Triküspid kapaðýn diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q22.9";"Triküspid kapaðýn konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q23";"Aort ve mitral kapaklarýn konjenital malformasyonlarý";;;;;;;"3";;;
"Q23.0";"Aort kapaðý konjenital stenozu";;;;;;;"4";;;
"Q23.1";"Aort kapaðýn konjenital yetmezliði";;;;;;;"4";;;
"Q23.2";"Konjenital mitral stenozu";;;;;;;"4";;;
"Q23.3";"Konjenital mitral yetmezlik";;;;;;;"4";;;
"Q23.4";"Hipoplastik sol kalp sendromu";;;;;;;"4";;;
"Q23.8";"Aort ve mitral kapaklarýn diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q23.9";"Aort ve mitral kapaklarýn konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q24";"Kalbin diðer konjenital malformasyonlarý";;;;;;;"3";;;
"Q24.0";"Dekstrokardi";;;;;;;"4";;;
"Q24.1";"Levokardi";;;;;;;"4";;;
"Q24.2";"Kor triatriatum";;;;;;;"4";;;
"Q24.3";"Pulmoner infundibuler stenoz";;;;;;;"4";;;
"Q24.4";"Konjenital subaortik stenoz";;;;;;;"4";;;
"Q24.5";"Koroner damarlarýn malformasyonu";;;;;;;"4";;;
"Q24.6";"Konjenital kalp bloðu";;;;;;;"4";;;
"Q24.8";"Kalbin diðer tanýmlanmamýþ konjenital malformasyonlarý";;;;;;;"4";;;
"Q24.9";"Kalbin konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q25";"Büyük arterlerin konjenital malformasyonlarý";;;;;;;"3";;;
"Q25.0";"Patent duktus arteriosus";;;;;;;"4";;;
"Q25.1";"Aort koarktasyonu";;;;;;;"4";;;
"Q25.2";"Aort atrezisi";;;;;;;"4";;;
"Q25.3";"Aort stenozu";;;;;;;"4";;;
"Q25.4";"Aortanýn diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q25.5";"Pulmoner arter atrezisi";;;;;;;"4";;;
"Q25.6";"Pulmoner arter stenozu";;;;;;;"4";;;
"Q25.7";"Pulmoner arterin diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q25.8";"Büyük arterlerin diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q25.9";"Büyük arterlerin konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q26";"Büyük venlerin konjenital malformasyonlarý";;;;;;;"3";;;
"Q26.0";"Vena kava konjenital stenozu";;;;;;;"4";;;
"Q26.1";"Persisten sol süperior vena kava";;;;;;;"4";;;
"Q26.2";"Total anormal pulmoner venöz baðlantý";;;;;;;"4";;;
"Q26.3";"Parsiyel anormal pulmoner venöz baðlantý";;;;;;;"4";;;
"Q26.4";"Anormal pulmoner venöz baðlantý, tanýmlanmamýþ";;;;;;;"4";;;
"Q26.5";"Anormal portal venöz baðlantý";;;;;;;"4";;;
"Q26.6";"Portal ven-hepatik arter fistülü";;;;;;;"4";;;
"Q26.8";"Büyük venlerin diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q26.9";"Büyük venlerin konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q27";"Periferik vasküler sistemin diðer konjenital malformasyonlarý";;;;;;;"3";;;
"Q27.0";"Umbilikal arterin konjenital yokluðu ve hipoplazisi";;;;;;;"4";;;
"Q27.1";"Konjenital renal arter stenozu";;;;;;;"4";;;
"Q27.2";"Renal arterin diðer konjenital malformasyonlarý";;;;;;;"4";;;
"Q27.3";"Periferik arteriovenöz malformasyon";;;;;;;"4";;;
"Q27.4";"Konjenital filebektazi";;;;;;;"4";;;
"Q27.8";"Periferik vasküler sistemin diðer tanýmlanmýþ konjenital malformasyonlarý";;;;;;;"4";;;
"Q27.9";"Periferik vasküler sistemin konjenital malformasyonu, tanýmlanmamýþ";;;;;;;"4";;;
"Q28";"Dolaþým sisteminin diðer konjenital malformasyonlarý";;;;;;;"3";;;
"Q28.0";"Preserebral damarlarýn arteriovenöz malformasyonu";;;;;;;"4";;;
"Q28.1";"Preserebral damarlarýn diðer malformasyonlarý";;;;;;;"4";;;
"Q28.2";"Serebral damarlarýn arteriovenöz malformasyonu";;;;;;;"4";;;
"Q28.3";"Serebral damarlarýn diðer malformasyonlarý";;;;;;;"4";;;
"Q28.8";"Dolaþým sisteminin diðer tanýmlanmýþ konjenital malformasyonlarý";;;;;;;"4";;;
